Year ,District,PPM
2018,Trichy,22.2
2018,Thiruvallur,30.7
2018,Thiruvallur,27.5
2018,Thiruvallur,36.0
2018,Thiruvallur,0.0
2018,Thiruvallur,6.3
2018,Thiruvallur,12.7
2018,Thiruvallur,39.1
2018,Thiruvallur,19.0
2018,Thiruvallur,24.3
2018,Thiruvallur,20.1
2018,Thiruvallur,19.0
2018,Thiruvallur,20.1
2018,Thiruvallur,20.1
2018,Thiruvallur,19.0
2018,Tirunelveli,26.5
2018,Tirunelveli,0.0
2018,Tirunelveli,0.0
2018,Tirunelveli,26.5
2018,Tirunelveli,24.3
2018,Tirunelveli,29.6
2018,Tirunelveli,0.0
2018,Tirunelveli,0.0
2018,Tirunelveli,0.0
2018,Tirunelveli,0.0
2018,Tirunelveli,0.0
2018,Tirunelveli,18.0
2018,Tirunelveli,0.0
2018,Tirunelveli,0.0
2018,Tirunelveli,0.0
2018,Tirunelveli,28.6
2018,Tirunelveli,23.3
2018,Tirunelveli,21.2
2018,Tirunelveli,22.2
2018,Tirunelveli,20.1
2018,Tirunelveli,21.2
2018,Tirunelveli,5.3
2018,Tirunelveli,18.0
2018,Tirunelveli,19.0
2018,Tirunelveli,6.3
2018,Tiruppur,33.9
2018,Tiruppur,32.8
2018,Tiruppur,33.9
2018,Tiruppur,31.7
2018,Tiruppur,15.9
2018,Tiruppur,46.6
2018,Tiruppur,37.0
2018,Tiruppur,4.2
2018,Tiruppur,15.9
2018,Tiruppur,24.3
2018,Tiruppur,26.5
2018,Tiruppur,25.4
2018,Tiruppur,20.1
2018,Tiruvannamalai,0.0
2018,Tiruvannamalai,0.0
2018,Tiruvannamalai,34.9
2018,Tiruvannamalai,38.1
2018,Tiruvannamalai,0.0
2018,Tiruvannamalai,0.0
2018,Tiruvannamalai,28.6
2018,Tiruvannamalai,9.5
2018,Tiruvarur,9.5
2018,Tiruvarur,33.9
2018,Tiruvarur,33.9
2018,Tiruvarur,15.9
2018,Tiruvarur,28.6
2018,Tiruvarur,18.0
2018,Tiruvarur,0.0
2018,Tiruvarur,0.0
2018,Tiruvarur,25.4
2018,Tiruvarur,30.7
2018,Tiruvarur,0.0
2018,Tiruvarur,0.0
2018,Tiruvarur,0.0
2018,Tiruvarur,32.8
2018,Tiruvarur,39.1
2018,Tiruvarur,32.8
2018,Tiruvarur,0.0
2018,Tiruvarur,0.0
2018,Tiruvarur,18.0
2018,Tiruvarur,46.6
2018,Tiruvarur,28.6
2018,Tiruvarur,33.9
2018,Tiruvarur,29.6
2018,Tiruvarur,24.3
2018,Tiruvarur,45.5
2018,Tiruvarur,27.5
2018,Tiruvarur,28.6
2018,Tiruvarur,23.3
2018,Tiruvarur,28.6
2018,Tiruvarur,28.6
2018,Tiruvarur,27.5
2018,Tiruvarur,22.2
2018,Tiruvarur,0.0
2018,Tiruvarur,20.1
2018,Tiruvarur,0.0
2018,Tiruvarur,0.0
2018,Tuticorin,26.5
2018,Tuticorin,0.0
2018,Tuticorin,14.8
2018,Tuticorin,4.2
2018,Tuticorin,28.6
2018,Tuticorin,0.0
2018,Tuticorin,28.6
2018,Tuticorin,32.8
2018,Tuticorin,36.0
2018,Tuticorin,26.5
2018,Tuticorin,28.6
2018,Tuticorin,21.2
2018,Tuticorin,0.0
2018,Tuticorin,25.4
2018,Tuticorin,32.8
2018,Vellore,15.9
2018,Vellore,28.6
2018,Vellore,0.0
2018,Vellore,43.4
2018,Vellore,0.0
2018,Vellore,39.1
2018,Vellore,42.3
2018,Vellore,33.9
2018,Vellore,0.0
2018,Vellore,40.2
2018,Vellore,37.0
2018,Vellore,33.9
2018,Vellore,33.9
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,41.3
2018,Vellore,30.7
2018,Vellore,34.9
2018,Vellore,0.0
2018,Vellore,29.6
2018,Vellore,25.4
2018,Vellore,31.7
2018,Vellore,5.3
2018,Vellore,14.8
2018,Vellore,37.0
2018,Vellore,37.0
2018,Vellore,38.1
2018,Vellore,36.0
2018,Vellore,41.3
2018,Vellore,30.7
2018,Vellore,34.9
2018,Vellore,27.5
2018,Vellore,0.0
2018,Vellore,29.6
2018,Vellore,23.3
2018,Vellore,0.0
2018,Vellore,42.3
2018,Villupuram,24.3
2018,Villupuram,36.0
2018,Villupuram,21.2
2018,Villupuram,21.2
2018,Villupuram,28.6
2018,Villupuram,0.0
2018,Villupuram,34.9
2018,Villupuram,43.4
2018,Villupuram,41.3
2018,Villupuram,38.1
2018,Villupuram,0.0
2018,Villupuram,22.2
2018,Villupuram,0.0
2018,Villupuram,36.0
2018,Villupuram,0.0
2018,Villupuram,46.6
2018,Villupuram,0.0
2018,Villupuram,5.3
2018,Villupuram,20.1
2018,Villupuram,4.2
2018,Villupuram,29.6
2018,Villupuram,24.3
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,28.6
2018,Virudhunagar,24.3
2018,Virudhunagar,16.9
2018,Virudhunagar,23.3
2018,Virudhunagar,32.8
2018,Virudhunagar,3.2
2018,Virudhunagar,29.6
2018,Virudhunagar,34.9
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,11.6
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,15.9
2018,Virudhunagar,24.3
2018,Virudhunagar,24.3
2018,Virudhunagar,33.9
2018,Virudhunagar,0.0
2018,Virudhunagar,32.8
2018,Virudhunagar,29.6
2018,Virudhunagar,30.7
2018,Virudhunagar,22.2
2018,Virudhunagar,22.2
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,16.9
2018,Virudhunagar,6.3
2018,Virudhunagar,16.9
2018,Virudhunagar,0.0
2018,Virudhunagar,15.9
2018,Cuddalore,22.2
2018,Cuddalore,30.7
2018,Cuddalore,15.9
2018,Cuddalore,18.0
2018,Cuddalore,5.3
2018,Cuddalore,38.1
2018,Cuddalore,0.0
2018,Cuddalore,0.0
2018,Cuddalore,0.0
2018,Cuddalore,18.0
2018,Dindigul,16.9
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,32.8
2018,Dindigul,19.0
2018,Dindigul,4.2
2018,Dindigul,19.0
2018,Dindigul,22.2
2018,Dindigul,21.2
2018,Dindigul,22.2
2018,Dindigul,26.5
2018,Dindigul,32.8
2018,Dindigul,32.8
2018,Dindigul,32.8
2018,Dindigul,27.5
2018,Dindigul,32.8
2018,Dindigul,6.3
2018,Dindigul,38.1
2018,Dindigul,9.5
2018,Dindigul,16.9
2018,Dindigul,22.2
2018,Dindigul,12.7
2018,Dindigul,11.6
2018,Dindigul,25.4
2018,Dindigul,15.9
2018,Dindigul,13.8
2018,Dindigul,21.2
2018,Dindigul,24.3
2018,Dindigul,5.3
2018,Erode,23.3
2018,Erode,22.2
2018,Erode,24.3
2018,Erode,23.3
2018,Erode,30.7
2018,Erode,4.2
2018,Erode,26.5
2018,Erode,25.4
2018,Erode,28.6
2018,Erode,29.6
2018,Erode,30.7
2018,Erode,24.3
2018,Erode,29.6
2018,Erode,15.9
2018,Erode,0.0
2018,Erode,33.9
2018,Kanchipuram,13.8
2018,Kanchipuram,28.6
2018,Kanchipuram,76.2
2018,Kanchipuram,0.0
2018,Kanchipuram,42.3
2018,Kanchipuram,38.1
2018,Kanchipuram,12.7
2018,Kanchipuram,15.9
2018,Kanchipuram,42.3
2018,Kanchipuram,30.7
2018,Kanchipuram,34.9
2018,Kanchipuram,32.8
2018,Kanchipuram,38.1
2018,Kanchipuram,33.9
2018,Kanchipuram,20.1
2018,Kanchipuram,29.6
2018,Kanchipuram,39.1
2018,Kanchipuram,24.3
2018,Kanchipuram,39.1
2018,Kanchipuram,34.9
2018,Kanchipuram,39.1
2018,Kaniyakumari,29.6
2018,Kaniyakumari,42.3
2018,Kaniyakumari,29.6
2018,Kaniyakumari,23.3
2018,Kaniyakumari,48.7
2018,Kaniyakumari,20.1
2018,Kaniyakumari,12.7
2018,Kaniyakumari,28.6
2018,Kaniyakumari,16.9
2018,Kaniyakumari,31.7
2018,Kaniyakumari,46.6
2018,Kaniyakumari,30.7
2018,Kaniyakumari,19.0
2018,Kaniyakumari,30.7
2018,Kaniyakumari,25.4
2018,Kaniyakumari,41.3
2018,Karur,16.9
2018,Karur,0.0
2018,Karur,11.6
2018,Karur,0.0
2018,Karur,24.3
2018,Karur,20.1
2018,Karur,14.8
2018,Karur,28.6
2018,Madurai,34.9
2018,Madurai,38.1
2018,Madurai,41.3
2018,Madurai,42.3
2018,Madurai,15.9
2018,Madurai,16.9
2018,Madurai,0.0
2018,Madurai,36.0
2018,Madurai,8.5
2018,Madurai,22.2
2018,Madurai,39.1
2018,Madurai,20.1
2018,Madurai,16.9
2018,Madurai,30.7
2018,Madurai,26.5
2018,Madurai,36.0
2018,Madurai,15.9
2018,Madurai,28.6
2018,Madurai,0.0
2018,Madurai,45.5
2018,Madurai,40.2
2018,Madurai,18.0
2018,Madurai,48.7
2018,Madurai,8.5
2018,Madurai,0.0
2018,Madurai,34.9
2018,Madurai,0.0
2018,Madurai,44.4
2018,Madurai,44.4
2018,Madurai,33.9
2018,Madurai,14.8
2018,Madurai,29.6
2018,Madurai,39.1
2018,Madurai,0.0
2018,Madurai,40.2
2018,Madurai,41.3
2018,Madurai,0.0
2018,Namakkal,10.6
2018,Namakkal,40.2
2018,Namakkal,24.3
2018,Namakkal,25.4
2018,Namakkal,25.4
2018,Namakkal,27.5
2018,Namakkal,42.3
2018,Namakkal,36.0
2018,Namakkal,22.2
2018,Namakkal,39.1
2018,Namakkal,63.5
2018,Namakkal,39.1
2018,Namakkal,41.3
2018,Namakkal,23.3
2018,Namakkal,41.3
2018,Namakkal,26.5
2018,Namakkal,25.4
2018,Namakkal,25.4
2018,Perambalur,8.5
2018,Perambalur,18.0
2018,Perambalur,20.1
2018,Perambalur,18.0
2018,Pudukottai,6.3
2018,Pudukottai,47.6
2018,Ramanathapuram,15.9
2018,Ramanathapuram,20.1
2018,Ramanathapuram,22.2
2018,Ramanathapuram,22.2
2018,Trichy,33.9
2018,Trichy,48.7
2018,Trichy,48.7
2018,Trichy,32.8
2018,Trichy,28.6
2018,Trichy,37.0
2018,Trichy,36.0
2018,Trichy,22.2
2018,Trichy,24.3
2018,Trichy,45.5
2018,Trichy,36.0
2018,Trichy,39.1
2018,Trichy,31.7
2018,Trichy,25.4
2018,Trichy,33.9
2018,Trichy,24.3
2018,Trichy,34.9
2018,Trichy,0.0
2018,Trichy,22.2
2018,Trichy,28.6
2018,Trichy,19.0
2018,Trichy,27.5
2018,Trichy,15.9
2018,Trichy,21.2
2018,Trichy,36.0
2018,Trichy,39.1
2018,Trichy,10.6
2018,Trichy,36.0
2018,Trichy,5.3
2018,Trichy,29.6
2018,Trichy,25.4
2018,Trichy,0.0
2018,Trichy,37.0
2018,Trichy,20.1
2018,Trichy,0.0
2018,Trichy,40.2
2018,Trichy,0.0
2018,Trichy,46.6
2018,Trichy,31.7
2018,Trichy,38.1
2018,Trichy,46.6
2018,Trichy,24.3
2018,Trichy,0.0
2018,Trichy,0.0
2018,Trichy,0.0
2018,Trichy,0.0
2018,Trichy,24.3
2018,Thiruvallur,26.5
2018,Thiruvallur,23.3
2018,Thiruvallur,24.3
2018,Thiruvallur,24.3
2018,Thiruvallur,22.2
2018,Thiruvallur,21.2
2018,Thiruvallur,18.0
2018,Thiruvallur,36.0
2018,Thiruvallur,33.9
2018,Thiruvallur,25.4
2018,Tirunelveli,37.0
2018,Tirunelveli,8.5
2018,Tirunelveli,0.0
2018,Tirunelveli,27.5
2018,Tirunelveli,16.9
2018,Tirunelveli,19.0
2018,Tirunelveli,21.2
2018,Tirunelveli,51.8
2018,Tirunelveli,25.4
2018,Tirunelveli,41.3
2018,Tirunelveli,41.3
2018,Tirunelveli,26.5
2018,Tirunelveli,20.1
2018,Tirunelveli,41.3
2018,Tirunelveli,11.6
2018,Tirunelveli,12.7
2018,Tirunelveli,20.1
2018,Tirunelveli,28.6
2018,Tirunelveli,46.6
2018,Tirunelveli,28.6
2018,Tirunelveli,34.9
2018,Tirunelveli,30.7
2018,Tiruppur,33.9
2018,Tiruppur,29.6
2018,Tiruppur,14.8
2018,Tiruppur,0.0
2018,Tiruppur,0.0
2018,Tiruppur,29.6
2018,Tiruppur,50.8
2018,Tiruppur,18.0
2018,Tiruppur,15.9
2018,Tiruppur,43.4
2018,Tiruppur,6.3
2018,Tiruppur,51.8
2018,Tiruppur,24.3
2018,Tiruppur,42.3
2018,Tiruvannamalai,44.4
2018,Tiruvannamalai,8.5
2018,Tiruvannamalai,52.9
2018,Tiruvannamalai,31.7
2018,Tiruvannamalai,27.5
2018,Tiruvannamalai,30.7
2018,Tiruvannamalai,0.0
2018,Tiruvannamalai,24.3
2018,Tiruvarur,26.5
2018,Tiruvarur,16.9
2018,Tiruvarur,0.0
2018,Tiruvarur,32.8
2018,Tiruvarur,0.0
2018,Tiruvarur,20.1
2018,Tiruvarur,27.5
2018,Tiruvarur,29.6
2018,Tiruvarur,26.5
2018,Tiruvarur,22.2
2018,Tiruvarur,6.3
2018,Tiruvarur,18.0
2018,Tiruvarur,10.6
2018,Tiruvarur,33.9
2018,Tiruvarur,13.8
2018,Tiruvarur,42.3
2018,Tiruvarur,42.3
2018,Tiruvarur,25.4
2018,Tiruvarur,0.0
2018,Tiruvarur,25.4
2018,Tiruvarur,0.0
2018,Tiruvarur,36.0
2018,Tiruvarur,32.8
2018,Tiruvarur,28.6
2018,Tiruvarur,30.7
2018,Tiruvarur,28.6
2018,Tiruvarur,26.5
2018,Tiruvarur,25.4
2018,Tiruvarur,26.5
2018,Tiruvarur,25.4
2018,Tiruvarur,14.8
2018,Tiruvarur,22.2
2018,Tiruvarur,24.3
2018,Tiruvarur,34.9
2018,Tiruvarur,36.0
2018,Tiruvarur,41.3
2018,Tiruvarur,42.3
2018,Tiruvarur,40.2
2018,Tuticorin,5.3
2018,Tuticorin,4.2
2018,Tuticorin,4.2
2018,Tuticorin,4.2
2018,Tuticorin,7.4
2018,Tuticorin,9.5
2018,Tuticorin,14.8
2018,Tuticorin,6.3
2018,Tuticorin,34.9
2018,Tuticorin,13.8
2018,Tuticorin,36.0
2018,Tuticorin,40.2
2018,Tuticorin,21.2
2018,Tuticorin,10.6
2018,Tuticorin,30.7
2018,Tuticorin,20.1
2018,Tuticorin,45.5
2018,Vellore,38.1
2018,Vellore,16.9
2018,Vellore,8.5
2018,Vellore,0.0
2018,Vellore,36.0
2018,Vellore,22.2
2018,Vellore,24.3
2018,Vellore,21.2
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,9.5
2018,Vellore,10.6
2018,Vellore,42.3
2018,Vellore,27.5
2018,Vellore,36.0
2018,Vellore,27.5
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,37.0
2018,Vellore,42.3
2018,Vellore,21.2
2018,Vellore,27.5
2018,Vellore,20.1
2018,Vellore,40.2
2018,Vellore,27.5
2018,Vellore,29.6
2018,Vellore,36.0
2018,Vellore,34.9
2018,Vellore,19.0
2018,Vellore,9.5
2018,Vellore,26.5
2018,Vellore,26.5
2018,Vellore,29.6
2018,Vellore,28.6
2018,Villupuram,28.6
2018,Villupuram,28.6
2018,Villupuram,27.5
2018,Villupuram,31.7
2018,Villupuram,27.5
2018,Virudhunagar,9.5
2018,Virudhunagar,37.0
2018,Virudhunagar,27.5
2018,Virudhunagar,36.0
2018,Virudhunagar,36.0
2018,Virudhunagar,0.0
2018,Virudhunagar,27.5
2018,Virudhunagar,20.1
2018,Virudhunagar,5.3
2018,Virudhunagar,16.9
2018,Virudhunagar,26.5
2018,Virudhunagar,4.2
2018,Virudhunagar,3.2
2018,Virudhunagar,33.9
2018,Virudhunagar,41.3
2018,Virudhunagar,37.0
2018,Virudhunagar,25.4
2018,Virudhunagar,36.0
2018,Virudhunagar,22.2
2018,Virudhunagar,45.5
2018,Virudhunagar,47.6
2018,Virudhunagar,27.5
2018,Virudhunagar,13.8
2018,Virudhunagar,0.0
2018,Virudhunagar,4.2
2018,Virudhunagar,18.0
2018,Virudhunagar,23.3
2018,Virudhunagar,0.0
2018,Virudhunagar,14.8
2018,Virudhunagar,15.9
2018,Virudhunagar,16.9
2018,Cuddalore,12.7
2018,Cuddalore,29.6
2018,Cuddalore,10.6
2018,Cuddalore,15.9
2018,Cuddalore,0.0
2018,Cuddalore,22.2
2018,Cuddalore,18.0
2018,Cuddalore,23.3
2018,Cuddalore,0.0
2018,Cuddalore,13.8
2018,Cuddalore,0.0
2018,Cuddalore,25.4
2018,Dindigul,18.0
2018,Dindigul,0.0
2018,Dindigul,29.6
2018,Dindigul,24.3
2018,Dindigul,31.7
2018,Dindigul,38.1
2018,Dindigul,16.9
2018,Dindigul,41.3
2018,Dindigul,33.9
2018,Dindigul,43.4
2018,Dindigul,44.4
2018,Dindigul,0.0
2018,Dindigul,7.4
2018,Dindigul,14.8
2018,Dindigul,28.6
2018,Dindigul,14.8
2018,Dindigul,0.0
2018,Dindigul,25.4
2018,Dindigul,40.2
2018,Dindigul,34.9
2018,Dindigul,38.1
2018,Dindigul,57.1
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,15.9
2018,Dindigul,14.8
2018,Dindigul,24.3
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,36.0
2018,Dindigul,37.0
2018,Dindigul,6.3
2018,Dindigul,21.2
2018,Dindigul,33.9
2018,Erode,34.9
2018,Erode,0.0
2018,Erode,32.8
2018,Erode,23.3
2018,Erode,31.7
2018,Erode,21.2
2018,Erode,16.9
2018,Erode,29.6
2018,Erode,33.9
2018,Erode,14.8
2018,Erode,36.0
2018,Erode,20.1
2018,Erode,0.0
2018,Erode,0.0
2018,Erode,30.7
2018,Erode,4.2
2018,Erode,34.9
2018,Erode,25.4
2018,Erode,41.3
2018,Erode,11.6
2018,Erode,40.2
2018,Erode,39.1
2018,Erode,26.5
2018,Erode,43.4
2018,Erode,48.7
2018,Erode,32.8
2018,Erode,32.8
2018,Erode,33.9
2018,Erode,0.0
2018,Erode,14.8
2018,Erode,31.7
2018,Kanchipuram,39.1
2018,Kanchipuram,43.4
2018,Kanchipuram,0.0
2018,Kanchipuram,22.2
2018,Kanchipuram,20.1
2018,Kanchipuram,23.3
2018,Kanchipuram,19.0
2018,Kanchipuram,39.1
2018,Kanchipuram,36.0
2018,Kanchipuram,28.6
2018,Kanchipuram,24.3
2018,Kanchipuram,37.0
2018,Kanchipuram,31.7
2018,Kanchipuram,13.8
2018,Kanchipuram,27.5
2018,Kanchipuram,36.0
2018,Kanchipuram,38.1
2018,Kanchipuram,36.0
2018,Kanchipuram,36.0
2018,Karur,39.1
2018,Karur,39.1
2018,Karur,14.8
2018,Karur,20.1
2018,Karur,27.5
2018,Karur,25.4
2018,Karur,29.6
2018,Karur,33.9
2018,Karur,0.0
2018,Karur,37.0
2018,Karur,0.0
2018,Karur,31.7
2018,Karur,0.0
2018,Karur,0.0
2018,Karur,50.8
2018,Karur,41.3
2018,Karur,12.7
2018,Karur,55.0
2018,Karur,24.3
2018,Karur,51.8
2018,Karur,7.4
2018,Karur,18.0
2018,Madurai,28.6
2018,Madurai,34.9
2018,Madurai,22.2
2018,Madurai,27.5
2018,Madurai,19.0
2018,Madurai,55.0
2018,Madurai,10.6
2018,Madurai,45.5
2018,Madurai,33.9
2018,Madurai,44.4
2018,Madurai,28.6
2018,Madurai,13.8
2018,Madurai,0.0
2018,Madurai,0.0
2018,Madurai,32.8
2018,Madurai,29.6
2018,Madurai,0.0
2018,Madurai,30.7
2018,Madurai,0.0
2018,Madurai,32.8
2018,Madurai,0.0
2018,Madurai,51.8
2018,Madurai,55.0
2018,Madurai,51.8
2018,Madurai,43.4
2018,Madurai,51.8
2018,Madurai,12.7
2018,Madurai,9.5
2018,Madurai,32.8
2018,Madurai,31.7
2018,Madurai,0.0
2018,Madurai,41.3
2018,Madurai,6.3
2018,Madurai,19.0
2018,Madurai,42.3
2018,Madurai,32.8
2018,Madurai,7.4
2018,Madurai,14.8
2018,Madurai,0.0
2018,Madurai,0.0
2018,Madurai,0.0
2018,Madurai,0.0
2018,Namakkal,40.2
2018,Namakkal,37.0
2018,Namakkal,46.6
2018,Namakkal,31.7
2018,Namakkal,25.4
2018,Namakkal,31.7
2018,Namakkal,37.0
2018,Namakkal,37.0
2018,Namakkal,46.6
2018,Perambalur,27.5
2018,Perambalur,22.2
2018,Perambalur,25.4
2018,Perambalur,5.3
2018,Perambalur,8.5
2018,Perambalur,7.4
2018,Perambalur,29.6
2018,Perambalur,9.5
2018,Perambalur,0.0
2018,Perambalur,0.0
2018,Perambalur,25.4
2018,Pudukottai,37.0
2018,Pudukottai,26.5
2018,Pudukottai,15.9
2018,Pudukottai,26.5
2018,Pudukottai,15.9
2018,Pudukottai,27.5
2018,Pudukottai,25.4
2018,Trichy,41.3
2018,Trichy,6.3
2018,Trichy,11.6
2018,Trichy,33.9
2018,Trichy,32.8
2018,Trichy,20.1
2018,Trichy,44.4
2018,Trichy,28.6
2018,Trichy,44.4
2018,Trichy,14.8
2018,Trichy,39.1
2018,Trichy,12.7
2018,Trichy,0.0
2018,Trichy,36.0
2018,Trichy,0.0
2018,Trichy,28.6
2018,Trichy,14.8
2018,Trichy,27.5
2018,Trichy,23.3
2018,Trichy,34.9
2018,Trichy,27.5
2018,Trichy,0.0
2018,Trichy,14.8
2018,Trichy,34.9
2018,Trichy,0.0
2018,Trichy,16.9
2018,Trichy,0.0
2018,Trichy,34.9
2018,Trichy,19.0
2018,Trichy,28.6
2018,Trichy,29.6
2018,Trichy,29.6
2018,Trichy,14.8
2018,Trichy,8.5
2018,Trichy,11.6
2018,Trichy,0.0
2018,Trichy,23.3
2018,Trichy,5.3
2018,Trichy,32.8
2018,Trichy,40.2
2018,Trichy,0.0
2018,Trichy,0.0
2018,Trichy,11.6
2018,Trichy,43.4
2018,Trichy,0.0
2018,Trichy,0.0
2018,Trichy,19.0
2018,Trichy,0.0
2018,Trichy,0.0
2018,Thiruvallur,27.5
2018,Thiruvallur,25.4
2018,Thiruvallur,0.0
2018,Thiruvallur,24.3
2018,Thiruvallur,26.5
2018,Thiruvallur,9.5
2018,Thiruvallur,24.3
2018,Thiruvallur,36.0
2018,Thiruvallur,15.9
2018,Thiruvallur,19.0
2018,Thiruvallur,28.6
2018,Thiruvallur,16.9
2018,Thiruvallur,0.0
2018,Thiruvallur,42.3
2018,Thiruvallur,18.0
2018,Tirunelveli,30.7
2018,Tirunelveli,18.0
2018,Tirunelveli,0.0
2018,Tirunelveli,0.0
2018,Tirunelveli,50.8
2018,Tirunelveli,38.1
2018,Tirunelveli,49.7
2018,Tirunelveli,40.2
2018,Tirunelveli,32.8
2018,Tirunelveli,36.0
2018,Tirunelveli,32.4
2018,Tirunelveli,39.6
2018,Tirunelveli,37.0
2018,Tirunelveli,32.8
2018,Tirunelveli,30.7
2018,Tirunelveli,34.9
2018,Tirunelveli,0.0
2018,Tirunelveli,31.7
2018,Tiruppur,0.0
2018,Tiruppur,0.0
2018,Tiruppur,7.4
2018,Tiruppur,13.8
2018,Tiruppur,5.3
2018,Tiruppur,23.3
2018,Tiruppur,21.2
2018,Tiruppur,0.0
2018,Tiruppur,42.3
2018,Tiruppur,21.2
2018,Tiruppur,11.6
2018,Tiruppur,39.1
2018,Tiruppur,32.8
2018,Tiruvannamalai,7.4
2018,Tiruvannamalai,16.9
2018,Tiruvannamalai,23.3
2018,Tiruvannamalai,12.7
2018,Tiruvannamalai,26.5
2018,Tiruvannamalai,10.6
2018,Tiruvannamalai,19.0
2018,Tiruvannamalai,20.1
2018,Tiruvannamalai,48.7
2018,Tiruvannamalai,32.8
2018,Tiruvannamalai,10.6
2018,Tiruvannamalai,22.2
2018,Tiruvarur,22.2
2018,Tiruvarur,27.5
2018,Tiruvarur,0.0
2018,Tiruvarur,15.9
2018,Tiruvarur,19.0
2018,Tiruvarur,25.4
2018,Tiruvarur,31.7
2018,Tiruvarur,21.2
2018,Tiruvarur,25.4
2018,Tiruvarur,20.1
2018,Tiruvarur,24.3
2018,Tiruvarur,26.5
2018,Tiruvarur,0.0
2018,Tiruvarur,21.2
2018,Tiruvarur,0.0
2018,Tiruvarur,18.0
2018,Tiruvarur,11.6
2018,Tiruvarur,23.3
2018,Tiruvarur,27.5
2018,Tiruvarur,33.9
2018,Tiruvarur,25.4
2018,Tiruvarur,22.2
2018,Tiruvarur,24.3
2018,Tiruvarur,28.6
2018,Tiruvarur,28.6
2018,Tiruvarur,36.0
2018,Tiruvarur,29.6
2018,Tiruvarur,32.8
2018,Tiruvarur,33.9
2018,Tiruvarur,29.6
2018,Tiruvarur,23.3
2018,Tiruvarur,32.8
2018,Tiruvarur,34.9
2018,Tiruvarur,20.1
2018,Tiruvarur,24.3
2018,Tiruvarur,15.9
2018,Tiruvarur,20.1
2018,Tiruvarur,25.4
2018,Tiruvarur,24.3
2018,Tiruvarur,23.3
2018,Tiruvarur,24.3
2018,Tuticorin,16.9
2018,Tuticorin,13.8
2018,Tuticorin,12.7
2018,Tuticorin,30.7
2018,Tuticorin,28.6
2018,Tuticorin,24.3
2018,Tuticorin,24.3
2018,Tuticorin,14.8
2018,Tuticorin,5.3
2018,Tuticorin,6.3
2018,Tuticorin,54.0
2018,Tuticorin,51.8
2018,Tuticorin,26.5
2018,Tuticorin,20.1
2018,Tuticorin,34.9
2018,Tuticorin,29.6
2018,Vellore,40.2
2018,Vellore,29.6
2018,Vellore,26.5
2018,Vellore,22.2
2018,Vellore,96.3
2018,Vellore,16.9
2018,Vellore,0.0
2018,Vellore,36.0
2018,Vellore,37.0
2018,Vellore,0.0
2018,Vellore,34.9
2018,Vellore,36.0
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,14.8
2018,Vellore,36.0
2018,Vellore,22.2
2018,Vellore,32.8
2018,Vellore,0.0
2018,Vellore,27.5
2018,Vellore,10.6
2018,Vellore,63.5
2018,Vellore,0.0
2018,Vellore,27.5
2018,Vellore,25.4
2018,Vellore,27.5
2018,Vellore,33.9
2018,Vellore,34.9
2018,Vellore,32.8
2018,Vellore,46.6
2018,Vellore,32.8
2018,Vellore,16.9
2018,Vellore,41.3
2018,Vellore,43.4
2018,Vellore,34.9
2018,Vellore,33.9
2018,Vellore,38.1
2018,Vellore,40.2
2018,Villupuram,65.6
2018,Villupuram,64.5
2018,Villupuram,59.2
2018,Villupuram,61.4
2018,Villupuram,61.4
2018,Virudhunagar,5.3
2018,Virudhunagar,28.6
2018,Virudhunagar,29.6
2018,Virudhunagar,6.3
2018,Virudhunagar,37.0
2018,Virudhunagar,36.0
2018,Virudhunagar,26.5
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,55.0
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Pudukottai,18.0
2018,Pudukottai,22.2
2018,Pudukottai,0.0
2018,Pudukottai,10.6
2018,Ariyalur,25.4
2018,Ariyalur,24.3
2018,Ariyalur,12.7
2018,Ariyalur,24.3
2018,Ariyalur,34.9
2018,Ariyalur,23.3
2018,Ariyalur,39.1
2018,Ariyalur,45.5
2018,Ariyalur,21.2
2018,Ariyalur,42.3
2018,Ariyalur,37.0
2018,Ariyalur,28.6
2018,Ariyalur,39.1
2018,Ariyalur,34.9
